date,open,high,low,close,volume,ret1,ret5,ret10,vol10,volz,rsi14,macd,macd_signal,ticker,spy_close,vix_close,mkt_ret1,mkt_ret5,vix_chg1,ret_next,y
2015-02-13,28.35573590277332,28.35573590277332,27.99260130123777,28.311180114746094,217088800.0,0.0049025790551451,0.0685278447842756,0.0889512968481536,0.0086377308809503,-0.4794586815867371,61.90020940615073,0.9091919579478542,0.6789050217508964,AAPL,174.71661376953125,14.6899995803833,0.004116532725742417,0.02057891787988364,-0.04237291823591893,0.0059016875862178,1
2015-02-17,28.40251698371872,28.71218596659879,28.275531131618703,28.47826385498047,252609600.0,0.0059016875862178,0.067741090943209,0.0818046156998482,0.0085634306747253,-0.0805760709757261,63.05037189683873,0.9637115926868454,0.7358663359380863,AAPL,174.99147033691406,15.800000190734863,0.0015731564471903603,0.026780060149710794,0.07556165024223915,0.0069625818073391,1
2015-02-18,28.433712436786827,28.68991249470724,28.39361154337585,28.67654609680176,179566800.0,0.0069625818073391,0.0549090157691498,0.0891530569341323,0.0081816851634495,-0.8252678201775918,64.42296154753959,1.0112613247480198,0.7909453337000729,AAPL,175.00814819335938,15.449999809265137,9.530668216695126e-05,0.016053784701203888,-0.022151922610416652,-0.0020978706091194,0
2015-02-19,28.62306961077695,28.74560055847396,28.589653624763308,28.61638641357422,149449600.0,-0.0020978706091194,0.028587059730911,0.078595823727209,0.0087956230709311,-1.0912570073965762,63.65039103467373,1.032191979698048,0.839194662899668,AAPL,174.88319396972656,15.289999961853027,-0.0007139908908398995,0.014739253116735629,-0.010355977306624964,0.0081747074696192,1
2015-02-20,28.6542674273515,28.850317001342773,28.52728324375384,28.850317001342773,195793600.0,0.0081747074696192,0.0240391903023242,0.0797064967160618,0.008795283916476,-0.6085222607565554,65.38852674677032,1.0554888989287754,0.8824535101054896,AAPL,175.9326171875,14.300000190734863,0.006000709353210398,0.011105044633625827,-0.0647481866310079,0.027027328997496,1
2015-02-23,28.966173302662547,29.63006401062012,28.88597148966571,29.63006401062012,283896400.0,0.027027328997496,0.0465852673936073,0.118305500151066,0.0087118148881191,0.233440787679638,70.45911982852044,1.123915148081199,0.9307458377006316,AAPL,175.9075927734375,14.5600004196167,-0.0001422386278482346,0.006816632821634583,0.018181833945029924,-0.0062410011865704,0
2015-02-24,29.61668610703489,29.76372327366052,29.222360396316702,29.44514274597168,276912400.0,-0.0062410011865704,0.0339514689489091,0.1039924694378415,0.0101384529599734,0.13484597129295,67.91790841387521,1.149965753535433,0.974589820867592,AAPL,176.40728759765625,13.6899995803833,0.0028406666042115614,0.008090778699191947,-0.059752803170338264,-0.0255730520053621,0
2015-02-25,29.30924870977477,29.31816190843236,28.54955999520564,28.69214057922364,298846800.0,-0.0255730520053621,0.0005438061602409,0.055482681790419,0.0141679338810177,0.4169492911025592,58.642922778764,1.0972022003070236,0.9991122967554784,AAPL,176.2574462890625,13.84000015258789,-0.0008494054334960977,0.007138513884066944,0.010956944981906913,0.0126563648274988,1
2015-02-26,28.69214239604377,29.15553017329183,28.20647841951973,29.05527877807617,365150000.0,0.0126563648274988,0.0153370994561969,0.0443626017653611,0.013135477502492,1.8481991965678808,61.381851814282726,1.0723277946911516,1.013755396342613,AAPL,176.04917907714844,13.90999984741211,-0.0011816080188322697,0.0066672221667207765,0.0050577813621721646,-0.0150282925589368,0
2015-02-27,28.96171093588066,29.08869853092188,28.569615150067428,28.618627548217773,248059200.0,-0.0150282925589368,-0.0080307420231887,0.015815395743371,0.0140006119790875,0.067064816050432,56.53360153976257,1.0057864637533598,1.0121616098247623,AAPL,175.44955444335938,13.34000015258789,-0.0034060064178219607,-0.002745725902694951,-0.04097769238511273,0.0049039605241207,1
2015-03-02,28.794618159106065,29.024083703045708,28.58297561073508,28.75897216796875,192386800.0,0.0049039605241207,-0.0293989186907982,0.0158167922145153,0.0140006438964708,-0.7834358899278018,57.690327472275385,0.9533865705628202,1.000406601972374,AAPL,176.5572509765625,13.039999961853027,0.006313475897487875,0.0036931788610270466,-0.022488769662919794,0.0020917252598224,1
2015-03-03,28.730016446655085,28.8547740321923,28.536193469691177,28.819128036499023,151265200.0,0.0020917252598224,-0.0212603727165934,0.0119692753481859,0.0139319382515579,-1.3513258724220436,58.20375715848277,0.9062664777115366,0.9815785771202066,AAPL,175.8325958251953,13.859999656677246,-0.004104363583817827,-0.0032577552792018016,0.06288341236372941,-0.0063389823755521,0
2015-03-04,28.76120507338472,28.863683059023995,28.58743509826668,28.636444091796875,126665200.0,-0.0063389823755521,-0.0019411757471692,-0.0013984252102576,0.0139615773376757,-1.5862069420664882,55.98199903474538,0.8444481247297446,0.9541524866421144,AAPL,175.0914306640625,14.229999542236328,-0.004215174994456894,-0.006615411998468046,0.026695519099874554,-0.0165706168960919,0
2015-03-05,28.64535788829404,28.683230483724483,28.017111665298497,28.16192054748535,226068400.0,-0.0165706168960919,-0.0307468476697222,-0.0158813156742002,0.0148231715757583,0.0144105182370019,50.58098722998647,0.7485378717108411,0.9130295636558596,AAPL,175.282958984375,14.039999961853027,0.00109387603714306,-0.004352307104128372,-0.013352044026379573,0.0015029505334827,1
2015-03-06,28.605253750386986,28.82135291218888,28.128501334221365,28.204246520996094,291368400.0,0.0015029505334827,-0.0144794164752839,-0.0223938780401133,0.0145202168105722,0.9559649378546268,51.03477040858383,0.6682405959024607,0.8640717701051799,AAPL,172.81768798828125,15.199999809265137,-0.014064521790241535,-0.015000701845200637,0.08262107197748247,0.0042655284169739,1
2015-03-09,28.50723402529076,28.865915503889312,27.861164763307137,28.324552536010746,354114000.0,0.0042655284169739,-0.0151055340024236,-0.0440603663273035,0.0111628068653486,1.704053830532406,52.37342564661816,0.6073114084081475,0.8127196977657735,AAPL,173.53396606445312,15.0600004196167,0.004144703499449953,-0.017123538656085624,-0.00921048627665777,-0.0206860193277905,0
2015-03-10,28.16191709089388,28.34237024672098,27.5804550335683,27.738630294799805,275426400.0,-0.0206860193277905,-0.0374923814603544,-0.057955652173068,0.0121905881561505,0.4539959749728844,45.805398515785456,0.5059137020022355,0.7513584986130659,AAPL,170.71890258789062,16.690000534057617,-0.016221973947837642,-0.02908273755105384,0.10823373632299038,-0.018231343933737,0
2015-03-11,27.79210203803576,27.796556937791426,27.203956687995984,27.23291778564453,275756000.0,-0.018231343933737,-0.0490118920370561,-0.0508579270880801,0.0111598347852838,0.4353814708253344,41.02345357300575,0.3803639175977302,0.6771595824099989,AAPL,170.31915283203125,16.8700008392334,-0.002341567042662862,-0.027255918887244324,0.010784919078251187,0.0180789292985266,1
2015-03-12,27.24850573939023,27.825512847364408,27.09701368977676,27.72525978088379,193450800.0,0.0180789292985266,-0.0155053617833089,-0.0457754684562158,0.0121034063006489,-0.7594413740496669,46.84187806825143,0.3169392152759904,0.6051155089831972,AAPL,172.48451232910156,15.420000076293945,0.012713540791303712,-0.01596530930039175,-0.08595143395412796,-0.0069102129117727,0
2015-03-13,27.71412720852023,27.93690957884645,27.308663362514302,27.533672332763672,207309200.0,-0.0069102129117727,-0.0237756462571416,-0.0379108052482994,0.0116401961407978,-0.4816939786226993,44.98214307471887,0.248352324828847,0.5337628721523272,AAPL,171.42684936523438,16.0,-0.00613193004743029,-0.008048010821329776,0.03761348384152874,0.0110041346468108,1
2015-03-16,27.598279501504912,27.83665657043457,27.37327053062464,27.83665657043457,143497200.0,0.0110041346468108,-0.0172251958775299,-0.0320705340979271,0.012224952756552,-1.3567929841724833,48.46666107121053,0.2159556139527971,0.4702014205124212,AAPL,173.7171630859375,15.609999656677246,0.013360297579893654,0.0010556839426831832,-0.02437502145767212,0.0167268665946072,1
2015-03-17,28.048304808509663,28.364655412063208,27.992609207896937,28.302276611328125,204092400.0,0.0167268665946072,0.0203199044270756,-0.0179343186412965,0.013570373538243,-0.4148661163653031,53.355806371901984,0.2252560219251478,0.4212123407949665,AAPL,173.20083618164062,15.65999984741211,-0.002972227355805046,0.01453812996760706,0.0032030872411630273,0.011256090894093,1
2015-03-18,28.293359273393268,28.774569979250792,28.153007000698736,28.620849609375,261083600.0,0.011256090894093,0.0509652265194329,-0.0005445676974377,0.0139910348181753,0.3777587242466023,56.40341447981779,0.2553888767684711,0.3880476479896675,AAPL,175.282958984375,13.970000267028809,0.012021436204561864,0.029144145387095977,-0.10791823734676353,-0.0075502640086666,0
2015-03-19,28.68323262532552,28.794623819986978,28.38247673967853,28.404754638671875,183238000.0,-0.0075502640086666,0.0245081511646136,0.0086227816308575,0.0131567012936608,-0.844651048563988,53.83397518847982,0.2588484790338654,0.3622078141985071,AAPL,174.48342895507812,14.069999694824219,-0.004561367710412378,0.01158896296823797,0.007158155038223146,-0.0125491932997194,0
2015-03-20,28.57183605861484,28.60525205097464,27.883439420892177,28.04829788208008,274780400.0,-0.0125491932997194,0.018690770453603,-0.0055292609501169,0.0137587872892651,0.5155167731459078,49.80364206610891,0.2301738565902056,0.3358010226768468,AAPL,176.0235595703125,13.020000457763672,0.008826801630720471,0.026814412223633566,-0.0746268130657316,0.0104053031997934,1
2015-03-23,28.32009932561656,28.482729525935184,28.186428525739263,28.34014892578125,150838800.0,0.0104053031997934,0.0180873861080514,0.0005506314618979,0.01408897172323,-1.2683371308025777,52.9120187895566,0.2283664851522218,0.3143141151719218,AAPL,175.6805419921875,13.40999984741211,-0.0019487026564076748,0.011302158470540613,0.029953869119557996,-0.0040879233295644,0
2015-03-24,28.34459924323264,28.5250507038036,28.19533377641262,28.22429656982422,131369200.0,-0.0040879233295644,-0.0027552568499982,0.0175086610212136,0.0124141645955872,-1.3908118906295108,51.54744542233468,0.2151062029503627,0.29447253272761,AAPL,174.6934051513672,13.619999885559082,-0.005618930984765624,0.008617562147109181,0.01565995828012623,-0.0261268335669287,0
2015-03-25,28.190878095742303,28.253256880292685,27.48688507080078,27.48688507080078,206620800.0,-0.0261268335669287,-0.0396202263053288,0.0093257464057019,0.0138338681754082,-0.2447232566234594,43.803821110208254,0.1434408912980309,0.2642662044416942,AAPL,172.1334686279297,15.4399995803833,-0.014653881875044905,-0.01796803508278333,0.1336269978059188,0.0069704179655547,1
2015-03-26,27.348763204749485,27.821060723861976,27.31311721101558,27.67848014831543,190291600.0,0.0069704179655547,-0.0255687647929073,-0.0016872567809306,0.0128293561101683,-0.4061805766171063,46.0706635186229,0.1009421388787323,0.2316013913291018,AAPL,171.72357177734375,15.800000190734863,-0.002381273402861206,-0.015817302504095743,0.023316102340374956,-0.0079686483026042,0
2015-03-27,27.751992659605275,27.78095374840244,27.382174903903778,27.45792007446289,158184800.0,-0.0079686483026042,-0.0210486144328343,-0.0027512587999618,0.0128894440308373,-0.8618481964977825,43.87647707511867,0.0489005219593785,0.1950612174551572,AAPL,172.11672973632812,15.069999694824219,0.0022894816064864543,-0.02219492574471993,-0.04620256247457,0.0253146425867774,1
2015-03-30,27.63615249896945,28.15969070618787,27.62501270106702,28.15300750732422,188398800.0,0.0253146425867774,-0.0066034027889947,0.0113645450231851,0.0147177924171573,-0.3545251417929037,51.68591908186917,0.0630184746074036,0.1686526688856065,AAPL,174.21653747558594,14.510000228881836,0.012199904927746363,-0.008333333333333304,-0.037159885685645655,-0.0153519403827189,0
2015-03-31,28.0906219827556,28.179735250915893,27.70520952002656,27.72080421447754,168362400.0,-0.0153519403827189,-0.017838969134309,-0.0205450750424031,0.014486605485381,-0.7109017620523691,47.280470027100016,0.0388836338098848,0.1426988618704621,AAPL,172.69395446777344,15.289999961853027,-0.008739600900550926,-0.011445484629836411,0.053756011072874976,-0.0014462952788641,0
